posting_id,job_title,salary_estimate,company_rating,company_size,founded_year,ownership_type,industry,sector,revenue_band,hourly_flag,employer_provided_flag,lower_salary_k,upper_salary_k,avg_salary_k,job_state,company_age,python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,power_bi,flink,mongo,google_analytics,role_family,seniority,degree_required
741,"Scientist – Cancer Discovery, Molecular Assay",Employer Provided Salary:$100K-$135K,-1.0,unknown,-1,Other Organization,-1,-1,Unknown / Non-Applicable,0,1,100,135,117.5,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
742,Senior LiDAR Data Scientist,$93K-$151K (Glassdoor est.),3.9,201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,93,151,122.0,FL,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
743,Data Engineer,$61K-$109K (Glassdoor est.),4.4,51 - 200 ,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,61,109,85.0,VA,17,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
744,Data Engineer,$42K-$79K (Glassdoor est.),3.4,501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,42,79,60.5,AZ,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na
745,Lead Data Scientist,$139K-$221K (Glassdoor est.),3.9,51 - 200 ,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),0,0,139,221,180.0,CA,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
746,"Technology-Minded, Data Professional Opportunities",$40K-$101K (Glassdoor est.),4.7,1001 - 5000 ,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,0,0,40,101,70.5,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,na
747,Big Data Engineer,$84K-$153K (Glassdoor est.),3.3,1001 - 5000 ,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),0,0,84,153,118.5,VA,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
748,Salesforce Analytics Consultant,$52K-$81K (Glassdoor est.),3.9,501 - 1000 ,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,52,81,66.5,IL,26,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data analitics,na,M
749,Managing Data Scientist/ML Engineer,$81K-$134K (Glassdoor est.),3.4,1001 - 5000 ,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),0,0,81,134,107.5,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,na
750,Senior Data Engineer,$97K-$180K (Glassdoor est.),4.7,51 - 200 ,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),0,0,97,180,138.5,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data engineer,sr,na
751,Staff Scientist- Upstream PD,$49K-$113K (Glassdoor est.),2.7,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,49,113,81.0,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
752,Data Engineering Analyst,$44K-$73K (Glassdoor est.),3.8,1001 - 5000 ,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),0,0,44,73,58.5,IL,96,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
753,Sr. Data Engineer,$75K-$140K (Glassdoor est.),3.4,1001 - 5000 ,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),0,0,75,140,107.5,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
754,"Scientist, Pharmacometrics",$84K-$157K (Glassdoor est.),3.8,501 - 1000 ,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,84,157,120.5,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
755,Manager of Data Science,$40K-$87K (Glassdoor est.),3.9,201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),0,0,40,87,63.5,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,data scientist,na,na
756,Scientist Manufacturing Pharma - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,68,139,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
757,Software Engineer (Data Scientist/Software Engineer) - SISW - MG,$72K-$142K (Glassdoor est.),4.1,5001 - 10000 ,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,72,142,107.0,CA,40,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
758,Data Engineer,$74K-$137K (Glassdoor est.),3.7,5001 - 10000 ,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),0,0,74,137,105.5,VA,-1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
759,Data Engineer,$57K-$109K (Glassdoor est.),2.8,501 - 1000 ,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),0,0,57,109,83.0,CA,49,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data engineer,na,na
761,Lead Big Data Engineer,$121K-$203K (Glassdoor est.),4.0,1001 - 5000 ,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,121,203,162.0,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
763,Product Engineer – Spatial Data Science and Statistical Analysis,$52K-$85K (Glassdoor est.),3.5,1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,52,85,68.5,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,data scientist,na,M
766,Sr Software Engineer (Data Scientist),$81K-$140K (Glassdoor est.),3.4,10000+ ,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,81,140,110.5,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,na
767,Sr. Data Engineer (ETL Developer),$83K-$148K (Glassdoor est.),3.7,201 - 500 ,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),0,0,83,148,115.5,IA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,na
768,Associate Research Scientist I (Protein Expression and Production),$59K-$116K (Glassdoor est.),3.0,501 - 1000 ,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,59,116,87.5,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
769,Senior Data Scientist Artificial Intelligence,$60K-$101K (Glassdoor est.),3.8,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,60,101,80.5,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
773,Analytics - Business Assurance Data Analyst,$31K-$55K (Glassdoor est.),4.6,501 - 1000 ,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),0,0,31,55,43.0,IA,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
776,"Associate Director/Director, Safety Scientist",$102K-$178K (Glassdoor est.),4.4,201 - 500 ,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,102,178,140.0,MA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
777,"Director, Precision Medicine Clinical Biomarker Scientist",$136K-$208K (Glassdoor est.),4.0,10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,136,208,172.0,MA,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
778,"Senior Scientist, Cell Pharmacology/Assay Development",Employer Provided Salary:$110K-$130K,-1.0,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,1,110,130,120.0,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
779,Data Analyst Senior,$48K-$85K (Glassdoor est.),3.0,5001 - 10000 ,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,48,85,66.5,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,analyst,sr,M
780,Senior Formulations Scientist II,$71K-$129K (Glassdoor est.),3.0,501 - 1000 ,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,71,129,100.0,CA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
781,Lead Data Engineer (Python),$66K-$123K (Glassdoor est.),4.7,51 - 200 ,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),0,0,66,123,94.5,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
782,Data Science Manager,$171K-$272K (Glassdoor est.),4.2,501 - 1000 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,171,272,221.5,CA,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
783,Senior Data Scientist 4 Artificial Intelligence,$92K-$146K (Glassdoor est.),3.8,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,92,146,119.0,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
784,Data Engineer,$65K-$126K (Glassdoor est.),3.5,201 - 500 ,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),0,0,65,126,95.5,IL,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
785,"Director II, Data Science - GRS Predictive Analytics",$150K-$239K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,150,239,194.5,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
786,Medical Lab Scientist - MLT,$21-$29 Per Hour(Glassdoor est.),3.2,10000+ ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),1,0,43,60,51.5,NE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
787,"Senior Operations Data Analyst, Call Center Operations",$10-$17 Per Hour(Glassdoor est.),2.7,5001 - 10000 ,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),1,0,20,35,27.5,TN,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
788,Senior Quantitative Analyst,$118K-$228K (Glassdoor est.),3.3,1001 - 5000 ,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),0,0,118,228,173.0,NJ,48,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
789,Geospatial Software Developer and Data Scientist,$82K-$129K(Employer est.),3.7,501 - 1000 ,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,82,129,105.5,TX,-1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
790,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,$52K-$91K (Glassdoor est.),3.9,1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),0,0,52,91,71.5,TX,74,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
791,Senior Scientist - Toxicologist - Product Integrity (Stewardship),$47K-$101K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,47,101,74.0,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
794,Systems Engineer II - Data Analyst,$49K-$76K (Glassdoor est.),3.7,10000+ ,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,49,76,62.5,AL,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
795,Senior Research Analytical Scientist-Non-Targeted Analysis,$43K-$88K (Glassdoor est.),4.3,1001 - 5000 ,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),0,0,43,88,65.5,NC,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
797,Data Scientist,$61K-$109K (Glassdoor est.),3.8,10000+ ,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),0,0,61,109,85.0,PA,73,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
799,Principal Data Scientist,$113K-$182K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,113,182,147.5,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
802,Director Data Science,$124K-$199K (Glassdoor est.),3.6,1001 - 5000 ,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,124,199,161.5,NJ,32,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na
803,Data Engineer,$58K-$104K (Glassdoor est.),3.7,10000+ ,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),0,0,58,104,81.0,VA,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
804,Sr Data Analyst - IT,$52K-$93K (Glassdoor est.),2.1,1001 - 5000 ,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,52,93,72.5,PA,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
806,Senior Data Engineer,$97K-$181K (Glassdoor est.),3.9,51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),0,0,97,181,139.0,CA,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
807,Senior Data Engineer,$100K-$173K (Glassdoor est.),3.9,201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),0,0,100,173,136.5,CA,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
808,Sr. Data Analyst,$58K-$108K (Glassdoor est.),3.2,201 - 500 ,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,58,108,83.0,NY,13,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
809,Research Scientist or Senior Research Scientist - Computer Vision,$81K-$161K (Glassdoor est.),4.6,51 - 200 ,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),0,0,81,161,121.0,MA,30,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,other scientist,sr,P
810,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,$53K-$96K (Glassdoor est.),3.8,1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),0,0,53,96,74.5,NY,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
811,Data Analyst Chemist - Quality System Contractor,$61K-$110K (Glassdoor est.),2.2,501 - 1000 ,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,0,0,61,110,85.5,CA,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
812,Senior Scientist - Biostatistician,$65K-$96K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,65,96,80.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
815,Research Scientist / Principal Research Scientist - Multiphysical Systems,$115K-$220K (Glassdoor est.),4.6,51 - 200 ,1991,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),0,0,115,220,167.5,MA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
816,"Research Scientist, Machine Learning Department",$71K-$144K (Glassdoor est.),2.6,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,71,144,107.5,PA,37,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,machine learning engineer,na,P
817,Foundational Community Supports Data Analyst,$32K-$57K (Glassdoor est.),3.4,501 - 1000 ,1979,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),0,0,32,57,44.5,WA,42,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
818,"Senior Health Data Analyst, Star Ratings",$79K-$136K (Glassdoor est.),3.3,1001 - 5000 ,1889,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,79,136,107.5,MD,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M
819,"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology",Employer Provided Salary:$120K-$145K,-1.0,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,1,120,145,132.5,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
820,Sr. Data Analyst,$50K-$89K (Glassdoor est.),3.7,201 - 500 ,1994,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,50,89,69.5,PA,27,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na
821,"Senior Engineer, Data Management Engineering",$68K-$129K (Glassdoor est.),3.5,10000+ ,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),0,0,68,129,98.5,CA,51,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,na,sr,na
822,Quality Control Scientist III- Analytical Development,$48K-$113K (Glassdoor est.),2.7,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,48,113,80.5,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
823,"Clinical Scientist, Clinical Development",$27-$47 Per Hour(Glassdoor est.),3.8,51 - 200 ,2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),1,0,56,97,76.5,MA,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
824,Software Engineer Staff Scientist: Human Language Technologies,$74K-$124K (Glassdoor est.),3.7,10000+ ,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,74,124,99.0,MD,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
825,"Manager, Safety Scientist, Medical Safety & Risk Management",$68K-$125K (Glassdoor est.),3.8,501 - 1000 ,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,68,125,96.5,MA,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,na
826,"Assistant Director/Director, Office of Data Science",$39K-$67K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,39,67,53.0,MA,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
827,Sr. Data Engineer | Big Data SaaS Pipeline,$71K-$135K (Glassdoor est.),2.7,1 - 50 ,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,71,135,103.0,CA,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
828,Senior Risk Data Scientist,$107K-$172K (Glassdoor est.),3.8,501 - 1000 ,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),0,0,107,172,139.5,CA,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
829,Data Scientist in Artificial Intelligence Early Career,$49K-$85K (Glassdoor est.),3.8,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,49,85,67.0,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
830,Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),3.0,10000+ ,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),0,0,54,71,62.5,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
831,Scientist - CVRM Metabolism - in vivo pharmacology,$61K-$123K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,61,123,92.0,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
832,Data Analyst,$47K-$85K (Glassdoor est.),3.6,1 - 50 ,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),0,0,47,85,66.0,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
836,Data Engineer,$65K-$124K (Glassdoor est.),3.5,501 - 1000 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,65,124,94.5,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
837,Data Scientist,$87K-$141K (Glassdoor est.),3.6,1001 - 5000 ,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,87,141,114.0,NJ,32,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,na
838,Data Scientist,$56K-$95K (Glassdoor est.),4.2,51 - 200 ,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,0,0,56,95,75.5,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
839,Data Scientist,$71K-$121K (Glassdoor est.),3.5,1 - 50 ,-1,School / School District,K-12 Education,Education,$5 to $10 million (USD),0,0,71,121,96.0,MO,-1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,P
840,Machine Learning Engineer,$62K-$112K (Glassdoor est.),4.0,501 - 1000 ,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),0,0,62,112,87.0,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,na
841,Data Scientist,$64K-$108K (Glassdoor est.),3.7,201 - 500 ,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,64,108,86.0,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
845,Senior Data Scientist,$89K-$144K (Glassdoor est.),4.4,1 - 50 ,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,89,144,116.5,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
848,Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),3.5,1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,109,200,154.5,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
851,Marketing Data Analyst,$35K-$62K (Glassdoor est.),3.6,1001 - 5000 ,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),0,0,35,62,48.5,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,na,M
852,Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),3.7,501 - 1000 ,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),0,0,61,113,87.0,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,na,na
853,Data Engineer,$55K-$105K (Glassdoor est.),3.4,501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),0,0,55,105,80.0,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
854,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),4.0,1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),1,0,37,52,44.5,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
855,Principal Data Scientist,$135K-$211K (Glassdoor est.),3.7,10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,135,211,173.0,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
856,R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),2.4,501 - 1000 ,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),0,0,39,66,52.5,IL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
857,Data Engineer,$57K-$80K (Glassdoor est.),3.5,501 - 1000 ,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,57,80,68.5,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
858,"Associate Principal Scientist, Pharmacogenomics",$63K-$127K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,63,127,95.0,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
859,Data Scientist - Systems Engineering,$50K-$89K (Glassdoor est.),3.2,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),0,0,50,89,69.5,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,na,na
860,Senior Data Scientist,$82K-$132K (Glassdoor est.),4.4,201 - 500 ,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,0,0,82,132,107.0,OH,136,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
861,Data Scientist SR,$85K-$139K (Glassdoor est.),3.9,501 - 1000 ,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,85,139,112.0,VA,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M
863,Data Scientist,$72K-$121K (Glassdoor est.),3.4,51 - 200 ,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,72,121,96.5,DC,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
864,"Scientist, Bacteriology",$74K-$149K (Glassdoor est.),2.1,201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,74,149,111.5,CA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
